Tm,Year,Date,Time,LTime,,Opp,Week,G#,Day,Result,OT,TD,XPA,XPM,Att,Md,Sfty,Cmp,Att,Cmp%,Yds,TD,Int,Sk,Yds,Rate,Att,Yds,Y/A,TD,Tot,TO,1stDOpp,Rush,Pass,Pen,Opp3DAtt,Opp3DConv,Opp3D%,Opp4DAtt,Opp4DConv,Opp4D%,Rush,Pass,Tot,TO,KR,PR,IR,FR,OR,RetTD,Q1,Q2,Q3,Q1,Q2,Q3,Q4,1stHalf,2ndHalf
OAK,2016,2016-10-09,4:25,1:25,,SDG,5,5,Sun,W 34-31,,4,4,4,1,1,0,21,30,70.0,351,4,2,2,8,121.0,19,72,3.79,0,423,4,17,3,13,1,8,2,25.0%,1,0,0.0%,17,-51,-34,3,0,0,0,0,0,0,3,-1,3,3,-4,4,0,-1,4
LAR,2016,2016-09-12,10:20,7:20,@,SFO,1,1,Mon,L 0-28,,4,4,4,0,0,0,22,35,62.9,170,1,0,0,0,84.2,42,150,3.57,3,320,1,28,11,10,7,17,8,47.1%,2,1,50.0%,-85,-50,-135,-1,0,0,0,0,0,0,-7,-14,-14,-7,-7,0,-14,-14,-14
LAR,2016,2016-10-09,4:25,1:25,,BUF,5,5,Sun,L 19-30,,4,4,3,1,1,0,12,23,52.2,112,2,0,2,12,94.8,27,193,7.15,1,305,,15,8,6,1,12,4,33.3%,0,0,,-91,131,40,-3,0,0,0,0,0,0,-4,-3,-7,-4,1,-4,-4,-3,-8
LAR,2016,2016-10-16,1:02,1:02,@,DET,6,6,Sun,L 28-31,,4,4,4,1,1,0,23,31,74.2,265,4,0,1,5,139.1,26,83,3.19,0,348,,20,6,12,2,11,6,54.5%,2,2,100.0%,-7,46,39,-1,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,-3
BAL,2016,2016-10-02,1:02,1:02,,OAK,4,4,Sun,L 27-28,,4,4,4,0,0,0,25,35,71.4,199,4,0,0,0,123.4,19,62,3.26,0,261,1,13,1,11,1,12,3,25.0%,0,0,,68,83,151,0,0,0,0,0,0,0,-7,-8,-2,-7,-1,6,1,-8,7
BAL,2016,2016-12-12,8:30,8:30,@,NWE,14,13,Mon,L 23-30,,4,4,4,0,0,1,25,38,65.8,401,3,1,1,5,116.2,26,95,3.65,1,496,3,20,6,13,1,16,8,50.0%,1,1,100.0%,-53,-95,-148,2,0,0,0,0,0,0,-9,-13,-6,-9,-4,7,-1,-13,6
BAL,2016,2016-12-25,4:30,4:30,@,PIT,16,15,Sun,L 27-31,,4,4,4,1,1,0,24,33,72.7,279,3,2,0,0,103.0,22,127,5.77,1,406,2,23,9,12,2,7,3,42.9%,0,0,,-5,-33,-38,1,0,0,0,0,0,0,-4,-1,7,-4,3,8,-11,-1,-3
SDG,2016,2016-09-11,1:05,12:05,@,KAN,1,1,Sun,L 27-33,OT,4,3,3,2,2,0,34,48,70.8,330,2,1,3,33,95.0,19,83,4.37,2,413,1,26,6,19,1,14,5,35.7%,2,2,100.0%,72,-97,-25,1,0,0,0,0,0,0,4,18,14,4,14,-4,-14,18,-18
SDG,2016,2016-11-13,4:05,1:05,,MIA,10,10,Sun,L 24-31,,4,4,4,1,1,0,17,24,70.8,231,2,0,1,9,129.0,25,106,4.24,1,337,1,17,5,11,1,10,4,40.0%,0,0,,-36,78,42,-3,0,0,0,0,0,0,0,3,-4,0,3,-7,-3,3,-10
SDG,2016,2017-01-01,4:25,1:25,,KAN,17,16,Sun,L 27-37,,4,4,4,3,3,0,21,28,75.0,262,2,1,1,2,112.5,31,103,3.32,1,365,1,26,5,17,4,12,8,66.7%,0,0,,26,7,33,-1,0,0,1,0,0,1,0,-10,-17,0,-10,-7,7,-10,0
SEA,2016,2016-12-24,4:25,1:25,,ARI,16,15,Sat,L 31-34,,4,4,4,3,2,0,16,27,59.3,276,1,0,1,8,106.4,29,94,3.24,3,370,1,21,10,9,2,9,1,11.1%,0,0,,-16,37,21,0,0,0,0,0,0,0,-7,-11,-4,-7,-4,7,1,-11,8
SFO,2016,2016-09-25,4:05,1:05,@,SEA,3,3,Sun,L 18-37,,4,4,4,3,3,0,22,32,68.8,291,2,1,2,17,105.1,31,127,4.10,2,418,2,18,7,10,1,14,9,64.3%,0,0,,8,-172,-164,1,0,0,0,0,0,0,-14,-21,-27,-14,-7,-6,8,-21,2
SFO,2016,2016-10-06,8:27,5:27,,ARI,5,5,Thu,L 21-33,,4,4,4,1,1,1,11,28,39.3,116,2,0,1,8,75.9,37,172,4.65,2,288,,17,10,6,1,16,5,31.3%,0,0,,-21,19,-2,-3,0,0,0,0,0,0,0,0,-7,0,0,-7,-5,0,-12
SFO,2016,2016-10-23,4:05,1:05,,TAM,7,7,Sun,L 17-34,,4,4,4,3,2,0,21,30,70.0,264,3,1,2,5,116.5,41,249,6.07,1,513,1,27,8,17,2,14,6,42.9%,1,0,0.0%,-89,-151,-240,-2,0,0,0,0,0,0,14,-3,-13,14,-17,-10,-4,-3,-14
SFO,2016,2016-11-20,4:25,1:25,,NWE,11,10,Sun,L 17-30,,4,4,3,1,1,0,24,40,60.0,273,4,0,1,7,113.9,30,171,5.70,0,444,,28,9,14,5,16,8,50.0%,1,1,100.0%,-49,-96,-145,0,0,0,0,0,0,0,-3,-3,-3,-3,0,0,-10,-3,-10
SFO,2016,2016-11-27,1:00,1:00,@,MIA,12,11,Sun,L 24-31,,4,4,4,1,1,0,20,30,66.7,263,3,0,2,22,127.5,26,95,3.65,1,358,,19,6,12,1,12,6,50.0%,0,0,,98,19,117,-2,0,0,0,0,0,0,7,-7,-10,7,-14,-3,3,-7,0
TAM,2016,2016-10-30,1:02,1:02,,OAK,8,7,Sun,L 24-30,OT,4,3,3,3,1,0,40,59,67.8,498,4,0,2,15,116.3,24,128,5.33,0,626,1,27,6,19,2,18,7,38.9%,1,1,100.0%,-26,-330,-356,1,0,0,0,0,0,0,3,7,-7,3,4,-14,7,7,-7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WAS,2016,2016-10-30,8:36,1:36,@,CIN,8,8,Sun,T 27-27,OT,4,4,3,1,0,0,27,42,64.3,263,1,1,3,21,79.8,36,152,4.22,3,415,2,35,10,17,8,15,8,53.3%,0,0,,-52,183,131,1,0,0,0,0,0,0,0,3,-3,0,3,-6,3,3,-3
WAS,2016,2016-11-24,4:30,3:30,@,DAL,12,11,Thu,L 26-31,,4,4,4,1,1,0,17,24,70.8,190,1,0,1,5,108.0,30,163,5.43,3,353,,24,12,11,1,8,4,50.0%,0,0,,-107,259,152,0,0,0,0,0,0,0,-7,-11,-11,-7,-4,0,6,-11,6
WAS,2016,2016-12-04,4:25,2:25,@,ARI,13,12,Sun,L 23-31,,4,4,4,2,1,0,30,46,65.2,281,3,0,2,19,103.6,24,88,3.67,1,369,,24,7,16,1,16,10,62.5%,1,1,100.0%,-1,-35,-36,-2,0,0,0,0,0,0,-7,-4,3,-7,3,7,-11,-4,-4
ATL,2016,2016-10-16,4:26,1:26,@,SEA,6,6,Sun,L 24-26,,3,3,2,3,2,0,25,37,67.6,261,0,0,1,9,87.8,27,72,2.67,3,333,,22,6,14,2,14,5,35.7%,0,0,,-20,49,29,-2,0,0,0,0,0,0,-7,-14,7,-7,-7,21,-9,-14,12
ATL,2016,2016-10-23,4:05,4:05,,SDG,7,7,Sun,L 30-33,OT,3,3,3,4,4,0,27,45,60.0,348,1,1,4,23,82.5,26,78,3.00,2,426,2,26,6,19,1,16,9,56.3%,1,1,100.0%,52,-92,-40,1,0,0,0,1,0,1,-1,10,7,-1,11,-3,-7,10,-10
BUF,2016,2016-10-23,1:02,1:02,@,MIA,7,7,Sun,L 25-28,,3,2,2,2,2,0,15,25,60.0,198,1,0,1,6,98.4,42,256,6.10,2,454,,26,15,9,2,12,5,41.7%,0,0,,-189,2,-187,0,0,0,0,0,0,0,0,4,3,0,4,-1,-6,4,-7
BUF,2016,2016-11-27,1:00,1:00,,JAX,12,11,Sun,W 28-21,,3,3,3,0,0,0,13,26,50.0,118,2,0,2,8,88.3,37,183,4.95,1,301,,20,11,8,1,15,8,53.3%,1,0,0.0%,-30,33,3,0,0,0,0,0,0,0,-7,-1,6,-7,6,7,1,-1,8
BUF,2016,2016-12-11,1:00,1:00,,PIT,14,13,Sun,L 20-27,,3,3,3,2,2,0,17,31,54.8,220,0,3,0,0,37.8,42,240,5.71,3,460,3,24,14,9,1,14,6,42.9%,1,1,100.0%,-173,-12,-185,2,0,0,0,0,0,0,-7,-7,-14,-7,0,-7,7,-7,0
BUF,2016,2017-01-01,1:00,1:00,@,NYJ,17,16,Sun,L 10-30,,3,3,3,3,3,0,20,30,66.7,202,2,0,1,8,107.9,30,127,4.23,0,329,,18,7,11,0,13,4,30.8%,2,0,0.0%,-59,-40,-99,-3,0,0,0,0,0,0,0,-7,-17,0,-7,-10,-3,-7,-13
CAR,2016,2016-09-08,8:40,6:40,@,DEN,1,1,Thu,L 20-21,,3,3,3,0,0,0,18,26,69.2,159,1,2,2,19,66.0,29,148,5.10,2,307,3,21,9,11,1,10,5,50.0%,1,1,100.0%,9,17,26,2,0,0,0,0,0,0,7,10,10,7,3,0,-11,10,-11
CAR,2016,2016-09-18,1:03,1:03,,SFO,2,2,Sun,W 46-27,,3,3,3,2,2,0,17,36,47.2,237,2,2,2,6,64.2,26,65,2.50,1,302,3,16,3,13,0,14,4,28.6%,1,0,0.0%,111,116,227,-1,0,0,0,1,0,1,4,7,21,4,3,14,-2,7,12
CAR,2016,2016-10-30,12:47,12:47,,ARI,8,7,Sun,W 30-20,,3,2,2,0,0,0,35,46,76.1,316,3,1,8,47,106.8,10,24,2.40,0,340,2,22,2,19,1,12,4,33.3%,1,1,100.0%,117,-108,9,1,0,0,0,1,0,1,14,17,16,14,3,-1,-6,17,-7
CAR,2016,2016-12-24,1:00,1:00,,ATL,16,15,Sat,L 16-33,,3,3,3,5,4,0,27,33,81.8,256,2,0,4,21,119.2,24,152,6.33,1,408,,21,6,13,2,14,6,42.9%,0,0,,-33,-73,-106,-2,0,0,0,0,0,0,-13,-17,-10,-13,-4,7,-7,-17,0
CHI,2016,2016-09-19,8:30,7:30,,PHI,2,2,Mon,L 14-29,,3,3,2,3,3,0,21,34,61.8,180,1,0,2,10,85.4,32,100,3.13,2,280,,21,7,12,2,15,3,20.0%,3,3,100.0%,-36,40,4,-3,0,1,0,0,0,1,-3,-2,-15,-3,1,-13,0,-2,-13
CHI,2016,2016-10-20,8:26,7:26,@,GNB,7,7,Thu,L 10-26,,3,3,2,3,2,0,39,56,69.6,303,3,0,2,23,100.5,23,103,4.48,0,406,1,32,5,21,6,16,9,56.3%,2,1,50.0%,-34,-183,-217,-1,0,0,0,1,0,1,-3,-3,-3,-3,0,0,-13,-3,-13
CHI,2016,2016-11-20,1:00,1:00,@,NYG,11,10,Sun,L 16-22,,3,3,1,1,1,0,21,36,58.3,227,2,0,0,0,95.5,29,102,3.52,1,329,,19,7,11,1,14,5,35.7%,2,2,100.0%,-9,-5,-14,-1,0,0,0,0,0,0,3,7,-6,3,4,-13,0,7,-13
CHI,2016,2016-11-27,1:00,12:00,,TEN,12,11,Sun,L 21-27,,3,3,3,2,2,0,15,23,65.2,226,2,0,0,0,126.4,29,149,5.14,1,375,,18,7,9,2,11,5,45.5%,0,0,,-54,90,36,-2,0,0,0,0,0,0,0,-14,-17,0,-14,-3,11,-14,8
CHI,2016,2016-12-18,1:00,12:00,,GNB,15,14,Sun,L 27-30,,3,3,3,3,3,0,19,31,61.3,225,0,0,4,27,83.4,23,226,9.83,3,451,,20,9,9,2,10,3,30.0%,1,0,0.0%,-131,129,-2,-4,0,0,0,0,0,0,-7,0,-17,-7,7,-17,14,0,-3
CIN,2016,2016-09-18,1:02,1:02,@,PIT,2,2,Sun,L 16-24,,3,3,3,1,1,0,19,37,51.4,250,3,2,1,9,77.5,36,124,3.44,0,374,2,19,6,12,1,17,7,41.2%,1,0,0.0%,-78,116,38,0,0,0,0,0,0,0,-4,-4,-8,-4,0,-4,0,-4,-4
CIN,2016,2016-10-30,8:36,1:36,,WAS,8,8,Sun,T 27-27,OT,3,3,3,4,2,0,38,56,67.9,446,2,1,1,12,96.3,31,100,3.23,1,546,1,30,2,24,4,17,8,47.1%,2,0,0.0%,52,-183,-131,-1,0,0,0,0,0,0,0,-3,3,0,-3,6,-3,-3,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIN,2016,2016-11-14,8:30,8:30,@,NYG,10,9,Mon,L 20-21,,3,3,3,0,0,0,28,44,63.6,229,3,2,1,11,80.6,27,122,4.52,0,351,2,23,5,15,3,14,6,42.9%,2,1,50.0%,-44,-43,-87,1,0,0,0,0,0,0,0,-4,6,0,-4,10,-7,-4,3
CLE,2016,2016-09-11,1:05,1:05,@,PHI,1,1,Sun,L 10-29,,3,3,3,3,2,1,22,37,59.5,270,2,0,2,8,100.1,34,133,3.91,1,403,,23,7,14,2,15,5,33.3%,1,1,100.0%,-13,-102,-115,-1,0,0,0,0,0,0,-7,-6,-12,-7,1,-6,-7,-6,-13
CLE,2016,2016-11-10,8:25,8:25,@,BAL,10,10,Thu,L 7-28,,3,2,2,2,2,0,30,41,73.2,277,3,2,2,19,95.3,34,119,3.50,0,396,2,29,7,19,3,12,7,58.3%,0,0,,-86,-166,-252,-1,0,0,0,0,0,0,0,1,-14,0,1,-15,-7,1,-22
CLE,2016,2016-12-11,1:00,1:00,,CIN,14,13,Sun,L 10-23,,3,3,2,2,1,0,20,28,71.4,147,2,0,4,33,107.3,38,213,5.61,1,360,,21,9,12,0,15,8,53.3%,0,0,,-44,-62,-106,-1,0,0,0,0,0,0,-13,-20,-13,-13,-7,7,0,-20,7
IND,2016,2016-09-18,4:25,2:25,@,DEN,2,2,Sun,L 20-34,,3,2,2,5,4,0,22,33,66.7,266,0,1,1,0,78.6,31,134,4.32,1,400,1,24,7,13,4,11,5,45.5%,0,0,,-51,-96,-147,-1,0,0,0,0,0,0,0,-7,-3,0,-7,4,-11,-7,-7
IND,2016,2016-10-02,9:35,2:35,@,JAX,4,4,Sun,L 27-30,,3,3,3,3,3,0,19,33,57.6,195,2,0,3,12,94.9,29,136,4.69,1,331,,23,7,11,5,11,3,27.3%,1,1,100.0%,-42,-5,-47,-1,0,0,0,0,0,0,-4,-11,-17,-4,-7,-6,14,-11,8
IND,2016,2016-10-16,8:32,7:32,@,HOU,6,6,Sun,L 23-26,OT,3,3,2,2,2,0,25,39,64.1,256,2,1,1,13,89.3,28,158,5.64,1,414,1,26,10,15,1,11,5,45.5%,0,0,,3,-25,-22,0,0,0,0,0,0,0,3,10,4,3,7,-6,-4,10,-10
IND,2016,2016-10-23,1:02,12:02,@,TEN,7,7,Sun,W 34-26,,3,2,2,2,2,0,22,37,59.5,207,2,0,3,25,93.0,28,124,4.43,1,331,1,26,8,12,6,15,9,60.0%,0,0,,-43,134,91,1,0,0,0,1,0,1,1,4,7,1,3,3,1,4,4
IND,2016,2016-10-30,1:02,1:02,,KAN,8,8,Sun,L 14-30,,3,3,3,4,3,0,25,41,61.0,334,3,0,3,16,111.2,27,88,3.26,0,422,,20,2,16,2,16,7,43.8%,0,0,,17,-162,-145,-2,0,0,0,0,0,0,-3,-10,-10,-3,-7,0,-6,-10,-6
IND,2016,2016-11-06,4:25,3:25,@,GNB,9,9,Sun,W 31-26,,3,2,2,3,2,0,26,43,60.5,289,3,1,3,8,94.0,19,116,6.11,0,405,1,25,7,16,2,12,4,33.3%,0,0,,-31,-19,-50,-1,1,0,0,0,0,1,4,14,11,4,10,-3,-6,14,-9
ARI,2016,2016-10-06,8:27,5:27,@,SFO,5,5,Thu,W 33-21,,3,3,3,0,0,0,18,31,58.1,135,1,2,7,27,52.5,36,151,4.19,2,286,3,25,10,12,3,14,4,28.6%,1,1,100.0%,21,-19,2,3,0,0,0,0,0,0,0,0,7,0,0,7,5,0,12
ARI,2016,2016-10-30,12:47,12:47,@,CAR,8,8,Sun,L 20-30,,3,3,3,3,3,0,14,27,51.9,208,0,0,1,4,77.4,36,141,3.92,2,349,1,19,9,10,0,14,6,42.9%,2,1,50.0%,-117,108,-9,-1,0,0,0,0,0,0,-14,-17,-16,-14,-3,1,6,-17,7
ARI,2016,2016-12-11,1:00,1:00,@,MIA,14,13,Sun,L 23-26,,3,3,3,1,1,0,18,25,72.0,231,3,1,1,11,123.5,31,83,2.68,0,314,3,15,3,11,1,13,4,30.8%,0,0,,92,-106,-14,-1,0,0,0,0,0,0,-1,-5,-12,-1,-4,-7,9,-5,2
DAL,2016,2016-09-11,4:27,3:27,,NYG,1,1,Sun,L 19-20,,3,3,2,0,0,0,19,28,67.9,203,3,1,2,4,109.7,24,113,4.71,0,316,1,18,6,11,1,10,5,50.0%,0,0,,-12,24,12,1,0,0,0,0,0,0,3,-4,3,3,-7,7,-4,-4,3
DAL,2016,2016-11-24,4:30,3:30,,WAS,12,11,Thu,W 31-26,,3,2,2,4,2,0,41,53,77.4,449,3,0,0,0,120.7,19,56,2.95,0,505,,25,4,20,1,15,8,53.3%,2,2,100.0%,107,-259,-152,0,0,0,0,0,0,0,7,11,11,7,4,0,-6,11,-6
DAL,2016,2016-12-26,8:30,7:30,,DET,16,15,Mon,W 42-21,,3,3,3,1,0,0,26,46,56.5,229,0,1,4,31,60.9,20,90,4.50,3,319,2,23,7,16,0,12,5,41.7%,2,2,100.0%,74,-18,56,2,0,0,0,0,0,0,7,0,14,7,-7,14,7,0,21
DAL,2016,2017-01-01,1:00,1:00,@,PHI,17,16,Sun,L 13-27,,3,3,3,3,2,0,27,43,62.8,232,2,0,2,13,92.4,30,114,3.80,1,346,,24,8,14,2,14,6,42.9%,1,0,0.0%,-45,-106,-151,-2,0,0,0,0,0,0,-3,0,-4,-3,3,-4,-10,0,-14
DEN,2016,2016-10-30,4:05,2:05,,SDG,8,8,Sun,W 27-19,,3,2,1,1,0,0,20,47,42.6,246,2,3,4,21,46.9,26,123,4.73,0,369,3,21,5,14,2,17,7,41.2%,2,0,0.0%,-66,21,-45,0,0,0,1,0,0,1,-4,3,4,-4,7,1,4,3,5
DEN,2016,2016-11-06,8:30,5:30,@,OAK,9,9,Sun,L 20-30,,3,3,3,4,3,0,20,31,64.5,179,0,0,2,5,79.9,43,218,5.07,3,397,,30,11,12,7,14,5,35.7%,0,0,,-185,87,-98,-2,0,0,0,0,0,0,-6,-10,-10,-6,-4,0,0,-10,0
DEN,2016,2016-11-13,1:00,12:00,@,NOR,10,10,Sun,W 25-23,,3,3,2,1,1,0,21,29,72.4,293,3,2,1,10,110.3,21,80,3.81,0,373,4,19,4,15,0,9,4,44.4%,0,0,,23,-59,-36,2,0,0,0,0,0,0,7,7,-7,7,0,-14,9,7,-5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEN,2016,2016-11-27,8:30,6:30,,KAN,12,11,Sun,L 27-30,OT,3,2,2,2,2,1,26,44,59.1,190,1,0,6,30,76.9,26,83,3.19,1,273,,23,5,14,4,17,5,29.4%,1,1,100.0%,41,150,191,-1,0,0,0,0,0,0,0,-6,-6,0,-6,0,6,-6,6
GNB,2016,2016-09-25,1:02,12:02,,DET,3,3,Sun,W 34-27,,3,3,3,3,2,0,28,41,68.3,368,3,1,3,17,110.6,23,50,2.17,0,418,1,22,4,17,1,14,8,57.1%,1,1,100.0%,73,-167,-94,1,0,0,0,0,0,0,11,21,17,11,10,-4,-10,21,-14
GNB,2016,2016-10-16,4:25,3:25,,DAL,6,5,Sun,L 16-30,,3,3,3,3,3,0,18,27,66.7,233,3,1,2,14,115.2,33,191,5.79,0,424,2,24,7,14,3,11,3,27.3%,1,1,100.0%,-113,61,-52,-2,0,0,0,0,0,0,-4,-11,-14,-4,-7,-3,0,-11,-3
GNB,2016,2016-12-18,1:00,12:00,@,CHI,15,14,Sun,W 30-27,,3,3,3,2,2,0,30,43,69.8,354,2,3,1,8,81.0,19,95,5.00,1,449,4,29,5,21,3,8,3,37.5%,0,0,,131,-129,2,4,0,0,0,0,0,0,7,0,17,7,-7,17,-14,0,3
GNB,2016,2016-12-24,1:00,12:00,,MIN,16,15,Sat,W 38-25,,3,2,1,2,2,0,34,50,68.0,353,3,0,4,29,108.2,20,93,4.65,0,446,2,22,4,18,0,15,5,33.3%,3,3,100.0%,-53,-45,-98,2,0,0,0,0,0,0,11,15,15,11,4,0,-2,15,-2
GNB,2016,2017-01-01,8:30,8:30,@,DET,17,16,Sun,W 31-24,,3,3,3,2,1,0,26,41,63.4,332,2,1,2,15,94.8,21,76,3.62,1,408,1,24,5,19,0,12,5,41.7%,0,0,,77,-37,40,1,0,0,0,0,0,0,0,-4,3,0,-4,7,4,-4,11
HOU,2016,2016-09-22,8:26,8:26,@,NWE,3,3,Thu,L 0-27,,3,3,3,2,2,0,11,19,57.9,97,0,0,1,6,71.6,39,185,4.74,3,282,,15,8,4,3,14,4,28.6%,0,0,,-76,78,2,-3,0,0,0,0,0,0,-10,-10,-20,-10,0,-10,-7,-10,-17
HOU,2016,2016-10-24,8:30,6:30,@,DEN,7,7,Mon,L 9-27,,3,3,3,2,2,0,14,25,56.0,157,1,0,0,0,88.2,35,190,5.43,2,347,,19,11,8,0,11,3,27.3%,0,0,,-50,-26,-76,-2,0,0,0,0,0,0,6,-8,-12,6,-14,-4,-6,-8,-10
HOU,2016,2016-11-21,8:30,7:30,@,OAK,11,10,Mon,L 20-27,,3,3,3,2,2,0,21,31,67.7,295,3,1,0,0,117.0,20,30,1.50,0,325,1,16,3,9,4,11,4,36.4%,2,1,50.0%,94,-65,29,-1,0,0,0,0,0,0,3,0,4,3,-3,4,-11,0,-7
HOU,2016,2016-11-27,1:00,12:00,,SDG,12,11,Sun,L 13-21,,3,3,3,1,0,0,22,30,73.3,235,3,1,1,7,115.3,18,67,3.72,0,302,1,18,5,9,4,11,4,36.4%,0,0,,47,4,51,-3,0,0,0,0,0,0,0,-7,-7,0,-7,0,-1,-7,-1
HOU,2016,2016-12-04,1:00,12:00,@,GNB,13,12,Sun,L 13-21,,3,3,3,0,0,0,20,30,66.7,200,2,0,1,9,107.6,26,109,4.19,1,309,1,16,7,9,0,12,4,33.3%,2,1,50.0%,14,-16,-2,0,0,0,0,0,0,0,0,-7,0,0,-7,7,-8,-7,-1
HOU,2016,2017-01-01,1:00,12:00,@,TEN,17,16,Sun,L 17-24,,3,3,3,1,1,0,16,26,61.5,133,1,1,4,17,71.5,29,103,3.55,1,236,1,16,6,9,1,15,9,60.0%,0,0,,-57,110,53,0,0,0,0,0,0,0,-7,-14,-11,-7,-7,3,4,-14,7
JAX,2016,2016-09-11,1:04,1:04,,GNB,1,1,Sun,L 23-27,,3,3,3,2,2,0,20,34,58.8,199,2,0,1,0,95.1,25,95,3.80,1,294,,18,6,10,2,14,7,50.0%,1,1,100.0%,-47,101,54,-1,0,0,0,0,0,0,0,-4,-4,0,-4,0,0,-4,0
JAX,2016,2016-10-02,9:35,2:35,,IND,4,4,Sun,W 30-27,,3,3,3,2,2,0,27,42,64.3,190,2,1,6,44,80.5,25,94,3.76,1,284,1,23,7,11,5,17,9,52.9%,2,0,0.0%,42,5,47,1,0,0,0,0,0,0,4,11,17,4,7,6,-14,11,-8
JAX,2016,2016-10-23,1:02,1:02,,OAK,7,6,Sun,L 16-33,,3,3,3,4,4,0,23,37,62.2,200,1,0,0,0,85.4,34,144,4.24,2,344,,21,8,10,3,18,8,44.4%,1,1,100.0%,-39,39,0,-3,0,0,0,0,0,0,-3,-14,-14,-3,-11,0,-3,-14,-3
JAX,2016,2016-11-13,1:00,1:00,,HOU,10,9,Sun,L 21-24,,3,3,3,3,1,0,14,27,51.9,92,2,0,1,7,84.2,33,181,5.48,0,273,,16,9,6,1,15,7,46.7%,1,0,0.0%,-101,155,54,-2,0,0,0,0,0,0,-7,-4,-11,-7,3,-7,8,-4,1
JAX,2016,2016-11-20,1:00,1:00,@,DET,11,10,Sun,L 19-26,,3,3,2,2,2,0,24,33,72.7,263,0,0,3,15,95.9,21,14,0.67,1,277,2,14,1,12,1,14,5,35.7%,0,0,,69,-61,8,-1,0,0,0,0,0,0,3,0,3,3,-3,3,-10,0,-7
JAX,2016,2017-01-01,1:00,1:00,@,IND,17,16,Sun,L 20-24,,3,3,3,2,1,0,24,41,58.5,290,2,1,4,31,86.4,22,94,4.27,1,384,2,24,4,18,2,10,2,20.0%,1,1,100.0%,88,-2,86,0,0,0,0,0,0,0,10,14,0,10,4,-14,-4,14,-18
KAN,2016,2016-09-11,1:05,12:05,,SDG,1,1,Sun,W 33-27,OT,3,3,3,3,2,0,25,36,69.4,233,1,0,1,10,96.2,32,155,4.84,2,388,,25,10,12,3,15,7,46.7%,0,0,,-72,97,25,-1,0,0,0,0,0,0,-4,-18,-14,-4,-14,4,14,-18,18
KAN,2016,2016-10-23,1:03,12:03,,NOR,7,6,Sun,W 27-21,,3,3,3,0,0,0,37,48,77.1,359,3,1,1,8,109.6,22,104,4.73,0,463,2,27,6,20,1,14,9,64.3%,0,0,,8,-145,-137,2,0,0,1,0,0,1,7,14,10,7,7,-4,-4,14,-8
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KAN,2016,2016-11-27,8:30,6:30,@,DEN,12,11,Sun,W 30-27,OT,3,3,3,3,2,0,20,34,58.8,340,3,0,5,28,122.2,38,124,3.26,0,464,1,21,6,12,3,20,9,45.0%,1,1,100.0%,-41,-150,-191,1,1,0,0,0,0,1,0,6,6,0,6,0,-6,6,-6
KAN,2016,2016-12-04,1:00,1:00,@,ATL,13,12,Sun,W 29-28,,3,1,1,3,3,0,22,34,64.7,290,1,1,2,7,89.1,30,128,4.27,2,418,1,32,11,15,6,10,6,60.0%,1,0,0.0%,-5,-24,-29,0,0,0,1,0,0,1,-4,4,11,-4,8,7,-10,4,-3
KAN,2016,2017-01-01,4:25,1:25,@,SDG,17,16,Sun,W 37-27,,3,3,3,2,2,0,22,38,57.9,269,2,2,0,0,75.4,26,129,4.96,0,398,2,26,8,16,2,10,3,30.0%,2,2,100.0%,-26,-7,-33,1,0,1,0,0,0,1,0,10,17,0,10,7,-7,10,0
MIA,2016,2016-10-23,1:02,1:02,,BUF,7,7,Sun,W 28-25,,3,2,2,1,1,0,14,28,50.0,200,1,0,4,21,85.4,22,67,3.05,2,267,,16,4,9,3,13,3,23.1%,0,0,,189,-2,187,0,0,0,0,0,0,0,0,-4,-3,0,-4,1,6,-4,7
MIA,2016,2016-11-13,4:05,1:05,@,SDG,10,9,Sun,W 31-24,,3,3,3,1,1,0,23,44,52.3,309,3,4,3,17,59.8,24,70,2.92,0,379,4,29,3,19,7,11,6,54.5%,0,0,,36,-78,-42,3,0,0,1,0,0,1,0,-3,4,0,-3,7,3,-3,10
MIA,2016,2016-11-27,1:00,1:00,,SFO,12,11,Sun,W 31-24,,3,3,3,1,1,0,29,46,63.0,282,3,1,2,14,92.8,25,193,7.72,0,475,2,25,9,15,1,14,7,50.0%,2,2,100.0%,-98,-19,-117,2,0,0,0,0,0,0,-7,7,10,-7,14,3,-3,7,0
MIA,2016,2016-12-11,1:00,1:00,,ARI,14,13,Sun,W 26-23,,3,2,0,2,1,0,18,33,54.5,125,2,2,3,20,58.3,27,175,6.48,1,300,4,21,6,10,5,13,4,30.8%,0,0,,-92,106,14,1,0,0,0,0,0,0,1,5,12,1,4,7,-9,5,-2
